id,name,status,physical_verification,source_url,evidence_file,checked_at,osm_last_edit,osm_version,survey_dates,positive_tags,review_flags,opening_hours,website,website_checked,lat,lon,tag_changes,next_action
node/12890386086,,tag_supported,not_verified,https://www.openstreetmap.org/node/12890386086,batch-4.json,2026-09-05T10:24:51.878712+00:00,2025-06-06T06:51:53Z,1,{},"[""wheelchair=yes"", ""amenity=toilets + wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.3563863,107.2427032,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/12890386087,,tag_supported,not_verified,https://www.openstreetmap.org/node/12890386087,batch-4.json,2026-09-05T10:24:51.878712+00:00,2025-06-06T06:51:53Z,1,{},"[""wheelchair=yes"", ""amenity=toilets + wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.3571351,107.2432608,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/12890386088,,tag_supported,not_verified,https://www.openstreetmap.org/node/12890386088,batch-4.json,2026-09-05T10:24:51.878712+00:00,2025-06-06T06:51:53Z,1,{},"[""wheelchair=yes"", ""amenity=toilets + wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.3575598,107.242605,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/12890386610,,tag_supported,not_verified,https://www.openstreetmap.org/node/12890386610,batch-4.json,2026-09-05T10:24:51.878712+00:00,2025-06-06T06:51:53Z,1,{},"[""wheelchair=yes"", ""amenity=toilets + wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.3566951,107.2422195,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/12917106901,,tag_supported_needs_review,not_verified,https://www.openstreetmap.org/node/12917106901,batch-4.json,2026-09-05T10:24:51.878712+00:00,2025-12-26T07:09:14Z,3,{},"[""wheelchair=yes"", ""amenity=toilets + wheelchair=yes""]","[""indoor_or_level_requires_entrance_check"", ""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.2951094,106.9989934,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13138402519,Warkop ANUGERAH,tag_supported,not_verified,https://www.openstreetmap.org/node/13138402519,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-05-14T07:17:53Z,23,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.444989,106.7776674,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13144063778,WarkoP OPPUNG,tag_supported,not_verified,https://www.openstreetmap.org/node/13144063778,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-05-04T04:54:47Z,15,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.421496,106.7823333,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13144763605,Warkop BUNDA,tag_supported,not_verified,https://www.openstreetmap.org/node/13144763605,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-03-21T14:16:13Z,10,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4472663,106.7787569,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13146860937,Kopi Ayem,tag_supported,not_verified,https://www.openstreetmap.org/node/13146860937,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-06T05:48:59Z,12,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4337681,106.7827058,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13147016942,Warkop LBH Khutanari,tag_supported,not_verified,https://www.openstreetmap.org/node/13147016942,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-02-21T16:12:29Z,10,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4449644,106.7772436,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13147563378,Dapur Miea,tag_supported,not_verified,https://www.openstreetmap.org/node/13147563378,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-03-31T02:40:02Z,19,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4420971,106.7919729,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13149497623,Toko SELA,tag_supported,not_verified,https://www.openstreetmap.org/node/13149497623,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-02-18T14:19:53Z,11,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.445023,106.7778492,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13152075484,"Warkop ""87""",tag_supported,not_verified,https://www.openstreetmap.org/node/13152075484,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-07-23T10:09:06Z,9,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4060568,106.7719532,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13153032080,Kedai GARUDA,tag_supported,not_verified,https://www.openstreetmap.org/node/13153032080,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-05-20T14:19:03Z,18,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4332159,106.7900731,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13153200333,Warkop Bravo WILUJEUNG,tag_supported,not_verified,https://www.openstreetmap.org/node/13153200333,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-06-23T15:20:13Z,11,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.416722,106.7970303,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13155270115,Warkop Nusa Bg. AHMAD,tag_supported,not_verified,https://www.openstreetmap.org/node/13155270115,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-08-18T15:56:57Z,10,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.3090383,106.7185784,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13156957302,Toko BILQIS,tag_supported,not_verified,https://www.openstreetmap.org/node/13156957302,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-01-09T18:15:41Z,14,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.3091965,106.7192614,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13157915020,Warkop ALI,tag_supported,not_verified,https://www.openstreetmap.org/node/13157915020,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-16T05:22:06Z,13,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.3165814,106.7099722,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13159578995,Warteg IIS Bahari,tag_supported,not_verified,https://www.openstreetmap.org/node/13159578995,batch-4.json,2026-09-05T10:24:51.878712+00:00,2025-10-16T10:06:15Z,9,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.3165698,106.7169282,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13159826329,Cafe Kopi WO,tag_supported,not_verified,https://www.openstreetmap.org/node/13159826329,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-08-03T20:47:16Z,10,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.3091908,106.7170957,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13172865940,Warkop PJR,tag_supported,not_verified,https://www.openstreetmap.org/node/13172865940,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-08-03T10:21:54Z,18,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.3168414,106.7099339,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13176663431,Abadi Kuningan,tag_supported,not_verified,https://www.openstreetmap.org/node/13176663431,batch-4.json,2026-09-05T10:24:51.878712+00:00,2025-10-16T10:05:46Z,9,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.3165937,106.7162453,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13181079606,"Warkop Pancong ""2F""",tag_supported,not_verified,https://www.openstreetmap.org/node/13181079606,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-15T16:19:07Z,11,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.3098892,106.7083275,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13186248370,Pion Sruntul Klub & Warkop,tag_supported,not_verified,https://www.openstreetmap.org/node/13186248370,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-08-03T20:46:06Z,14,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.3091644,106.7172727,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13188445780,Warung Nasi,tag_supported,not_verified,https://www.openstreetmap.org/node/13188445780,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-15T08:11:15Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.3236329,106.7451845,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13195400627,Warkop DIMAS,tag_supported,not_verified,https://www.openstreetmap.org/node/13195400627,batch-4.json,2026-09-05T10:24:51.878712+00:00,2025-11-03T07:16:37Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.3155097,106.7076788,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13196252089,Warkop Disini,tag_supported,not_verified,https://www.openstreetmap.org/node/13196252089,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-08-02T09:11:32Z,15,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.3471253,106.688065,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13197057088,Kopi ALMER,tag_supported,not_verified,https://www.openstreetmap.org/node/13197057088,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-03-04T11:50:43Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4332466,106.7833034,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13200498659,Warteg BAHARI,tag_supported,not_verified,https://www.openstreetmap.org/node/13200498659,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-09T05:48:45Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4340156,106.7789381,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13204311273,Warkop BERKAH RACING,tag_supported,not_verified,https://www.openstreetmap.org/node/13204311273,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-06-25T23:55:53Z,17,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4203017,106.7823079,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13205330473,Warkop BRAVO,tag_supported,not_verified,https://www.openstreetmap.org/node/13205330473,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-03-29T21:51:19Z,11,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.4306859,106.7573276,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13206790835,Warteg BAHARI,tag_supported,not_verified,https://www.openstreetmap.org/node/13206790835,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-02-18T14:19:26Z,14,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4450428,106.778031,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13227490648,Warkop SEHATI,tag_supported,not_verified,https://www.openstreetmap.org/node/13227490648,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-02-07T13:23:10Z,9,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4012468,106.7969033,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13227664761,CAHAYA Sembako,tag_supported,not_verified,https://www.openstreetmap.org/node/13227664761,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-02-21T14:04:07Z,6,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4476898,106.7834906,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13230016183,a&a Warkop,tag_supported,not_verified,https://www.openstreetmap.org/node/13230016183,batch-4.json,2026-09-05T10:24:51.878712+00:00,2025-10-13T09:21:17Z,10,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4240851,106.7829678,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13236086721,"Warkop"" 家族"" KAZOKU",tag_supported,not_verified,https://www.openstreetmap.org/node/13236086721,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-08-05T10:19:00Z,12,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.315098,106.7009963,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13239002935,Warmindo di.Emih.an,tag_supported,not_verified,https://www.openstreetmap.org/node/13239002935,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-15T09:14:06Z,9,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.3167092,106.7140772,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13261455401,Latiseducation | Les Privat & Bimbel Masuk PTN,tag_supported,not_verified,https://www.openstreetmap.org/node/13261455401,batch-4.json,2026-09-05T10:24:51.878712+00:00,2025-11-05T02:13:32Z,2,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",09:00 - 17:00,https://latiseducation.com,False,-6.4057743,106.8344281,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13271179375,SEGARA Warkop,tag_supported,not_verified,https://www.openstreetmap.org/node/13271179375,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-05-28T12:06:11Z,11,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.3483723,106.6883434,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13280076357,Seblak Prasmanan & Kopi SUTARA,tag_supported,not_verified,https://www.openstreetmap.org/node/13280076357,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-08-04T10:44:33Z,10,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.3212348,106.724879,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13290658453,Warkop & Pancong MARINDO,tag_supported,not_verified,https://www.openstreetmap.org/node/13290658453,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-08-24T14:40:49Z,12,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4307495,106.7841702,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13292796561,Warkop BRAVO,tag_supported,not_verified,https://www.openstreetmap.org/node/13292796561,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-07-27T17:50:23Z,12,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.438808,106.7747429,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13294560250,Aneka Jus,tag_supported,not_verified,https://www.openstreetmap.org/node/13294560250,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-03-17T13:04:59Z,9,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4213708,106.7823265,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13296592006,Mami BUYA,tag_supported,not_verified,https://www.openstreetmap.org/node/13296592006,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-06-23T15:19:25Z,12,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.416436,106.797082,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13301446744,Warkop Doa Ibu,tag_supported,not_verified,https://www.openstreetmap.org/node/13301446744,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-02-26T18:26:16Z,9,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4442529,106.7767932,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13305429353,Warmindo Mamah RAY,tag_supported,not_verified,https://www.openstreetmap.org/node/13305429353,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-11T07:56:57Z,11,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4406735,106.7746684,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13329869914,Warkop SIGEKO,tag_supported,not_verified,https://www.openstreetmap.org/node/13329869914,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-14T09:28:40Z,7,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.3149996,106.7077215,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13330106010,Warkop SEJAGAT,tag_supported,not_verified,https://www.openstreetmap.org/node/13330106010,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-08-17T09:50:46Z,11,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.3320909,106.7259426,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13336394580,Warkop Sumber Rejeki,tag_supported,not_verified,https://www.openstreetmap.org/node/13336394580,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-02-22T20:34:01Z,11,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4328942,106.7860867,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13337699416,Warkop TITIK KUMPUL,tag_supported,not_verified,https://www.openstreetmap.org/node/13337699416,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-12T06:59:02Z,13,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4338651,106.7789659,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13339936485,Warkop PONCOL,tag_supported,not_verified,https://www.openstreetmap.org/node/13339936485,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-05-24T18:09:46Z,10,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4703842,106.7867961,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13340083936,Warung Pancong Lumer,tag_supported,not_verified,https://www.openstreetmap.org/node/13340083936,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-03-31T02:39:47Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4419665,106.7919685,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13351311798,Warkop Teh EVI,tag_supported,not_verified,https://www.openstreetmap.org/node/13351311798,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-19T14:25:31Z,9,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4330035,106.79533,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13353395804,"Warkop ""ЕGY""",tag_supported,not_verified,https://www.openstreetmap.org/node/13353395804,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-05-29T16:42:52Z,11,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4490762,106.7861081,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13355402534,Warkop JUARA,tag_supported,not_verified,https://www.openstreetmap.org/node/13355402534,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-02-22T05:59:43Z,9,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4272659,106.7838872,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13355659602,the real DIMSUM,tag_supported,not_verified,https://www.openstreetmap.org/node/13355659602,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-03-31T02:39:56Z,7,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.442034,106.7919667,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13363628547,Warkop BERKAH Big's Family,tag_supported,not_verified,https://www.openstreetmap.org/node/13363628547,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-17T06:39:07Z,10,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.4064676,106.7743837,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13368335539,SUMBER ALAM Warkop Suka-Suka,tag_supported,not_verified,https://www.openstreetmap.org/node/13368335539,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-02-26T12:37:51Z,9,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.4756863,106.7597803,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13372070767,"Warkop ""BOY""",tag_supported,not_verified,https://www.openstreetmap.org/node/13372070767,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-08-28T15:57:23Z,10,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4058549,106.7711593,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13388732855,Warkop Bang MUMUH,tag_supported,not_verified,https://www.openstreetmap.org/node/13388732855,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-05-04T08:45:40Z,10,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4383449,106.7740735,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13395211191,Warkop RAMBUTAN,tag_supported,not_verified,https://www.openstreetmap.org/node/13395211191,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-08-18T12:17:14Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.3345297,106.731018,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13422086266,Warkop SAGAYA Bkt. Dago,tag_supported,not_verified,https://www.openstreetmap.org/node/13422086266,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-02-27T21:19:48Z,9,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.363618,106.7008564,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13427906458,FCD Steam,tag_supported,not_verified,https://www.openstreetmap.org/node/13427906458,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-03-04T11:50:37Z,5,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4331773,106.7833609,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13449860049,Warung APIP,tag_supported,not_verified,https://www.openstreetmap.org/node/13449860049,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-14T09:28:52Z,11,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.315119,106.7077186,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13479238690,"Warmindo ""427""",tag_supported,not_verified,https://www.openstreetmap.org/node/13479238690,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-02T06:59:25Z,10,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4452099,106.7656255,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13504651371,Warkop KATNISS,tag_supported,not_verified,https://www.openstreetmap.org/node/13504651371,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-03-21T14:17:41Z,10,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.4438499,106.7392041,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13512464278,Warung Panca Barokah,tag_supported,not_verified,https://www.openstreetmap.org/node/13512464278,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-04T07:41:09Z,10,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4055564,106.7702547,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13519616214,Warkop ZOE,tag_supported,not_verified,https://www.openstreetmap.org/node/13519616214,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-25T17:18:19Z,10,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4294992,106.7514207,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13523215670,Warkop CITA RASA 2,tag_supported,not_verified,https://www.openstreetmap.org/node/13523215670,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-09T05:49:15Z,12,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.4344704,106.7802291,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13536708403,Warkop DRAGON,tag_supported,not_verified,https://www.openstreetmap.org/node/13536708403,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-17T07:44:30Z,9,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4333182,106.7859123,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
